Date,pandemic,covid,covid-19,coronavirus,cases,cdc,fauci,recession,crisis,deaths,restrictions,lockdown,vaccine,vaccines,travel,stimulus,variant,pfizer
2018-01-06,0.59,0.0,0.0,0.0,4.3,0.76,0.0,1.52,19.5,5.2,3.08,0.0,1.8800000000000001,8.120000000000001,31.98,0.0,3.3000000000000003,1.14
2018-01-07,0.92,0.0,0.0,0.0,3.52,1.24,0.0,2.4,18.6,4.24,3.12,0.21,2.5,7.6499999999999995,37.72,0.0,6.75,1.23
2018-01-08,0.68,0.0,0.0,0.0,3.52,2.48,0.0,3.36,22.94,5.04,3.08,0.52,3.9000000000000004,8.7,36.489999999999995,0.0,4.5,2.2199999999999998
2018-01-09,0.54,0.0,0.0,0.0,3.52,2.44,0.0,3.48,21.39,5.04,3.08,0.34,3.45,10.35,35.669999999999995,0.0,3.69,2.13
2018-01-10,0.66,0.0,0.0,0.0,3.52,2.2800000000000002,0.0,3.7199999999999998,22.63,5.6000000000000005,3.36,0.49,4.5,12.9,35.669999999999995,0.0,5.9399999999999995,1.8599999999999999
2018-01-11,0.62,0.0,0.0,0.0,3.88,2.72,0.0,3.54,25.73,6.08,4.0,1.0,3.9000000000000004,14.1,41.0,0.0,4.2299999999999995,2.31
2018-01-12,0.18,0.0,0.0,0.0,3.56,2.2800000000000002,0.0,4.02,22.01,5.04,3.08,0.27,3.6500000000000004,13.2,38.54,0.0,6.3,2.46
2018-01-13,0.78,0.0,0.0,0.0,3.6,1.4000000000000001,0.0,1.92,17.98,5.2,2.8000000000000003,0.19,2.6500000000000004,5.7,36.08,0.0,2.52,1.1099999999999999
2018-01-14,0.97,0.0,0.0,0.0,3.7600000000000002,1.32,0.0,2.0,15.3,6.4,3.0,0.4,2.88,8.459999999999999,33.54,0.0,3.52,0.54
2018-01-15,0.39,0.0,0.0,0.0,3.16,2.16,0.0,2.3000000000000003,20.740000000000002,6.5,4.15,0.43,4.2,11.879999999999999,35.1,0.0,9.24,1.05
2018-01-16,0.65,0.0,0.0,0.0,3.16,2.32,0.0,3.0500000000000003,31.62,6.800000000000001,4.45,0.44,4.9799999999999995,11.7,35.49,0.0,6.05,1.77
2018-01-17,0.5700000000000001,0.0,0.0,0.0,3.52,2.44,0.0,3.0500000000000003,28.900000000000002,9.200000000000001,3.6500000000000004,0.74,4.32,15.12,33.93,0.0,5.06,1.68
2018-01-18,0.66,0.0,0.0,0.0,3.88,2.68,0.0,1.75,24.48,9.4,3.9000000000000004,0.72,5.22,14.399999999999999,33.54,0.0,8.8,1.5899999999999999
2018-01-19,0.74,0.0,0.0,0.0,3.68,2.68,0.0,2.6,25.16,9.600000000000001,4.0,0.42,5.3999999999999995,15.66,32.370000000000005,0.0,7.26,1.68
2018-01-20,0.56,0.0,0.0,0.0,3.68,2.04,0.0,1.25,21.42,9.4,4.15,0.51,3.5999999999999996,8.82,31.59,0.0,3.63,1.17
2018-01-21,0.71,0.0,0.0,0.0,3.6,1.52,0.0,3.0100000000000002,20.88,7.5,3.2,0.35000000000000003,3.9200000000000004,8.28,33.06,0.0,7.04,0.8999999999999999
2018-01-22,0.56,0.0,0.0,0.0,3.6,2.48,0.0,4.2,23.759999999999998,7.1000000000000005,4.5,0.39,5.11,12.6,34.58,0.0,9.9,1.08
2018-01-23,0.6,0.0,0.0,0.0,3.2800000000000002,2.72,0.0,4.970000000000001,33.839999999999996,9.5,3.8000000000000003,0.7000000000000001,6.300000000000001,13.5,33.82,0.0,5.5,1.8599999999999999
2018-01-24,0.46,0.0,0.0,0.0,3.84,2.2800000000000002,0.0,5.32,35.28,9.1,4.7,0.58,6.16,18.0,32.68,0.0,10.56,1.29
2018-01-25,0.73,0.0,0.0,0.0,3.88,2.88,0.0,2.45,36.0,8.8,4.2,0.75,6.23,17.28,32.3,0.0,9.24,1.77
2018-01-26,0.89,0.0,0.0,0.0,3.8000000000000003,2.6,0.0,5.390000000000001,29.88,10.0,3.7,0.89,6.44,13.5,32.68,0.0,7.26,2.28
2018-01-27,0.78,0.0,0.0,0.0,3.68,1.84,0.0,4.0600000000000005,25.2,9.9,3.5500000000000003,0.29,4.9,9.9,30.4,0.0,11.0,0.87
2018-01-28,0.64,0.0,0.0,0.0,3.56,2.2,0.0,2.87,26.0,8.69,4.5,0.29,4.2,11.8,31.45,0.0,5.279999999999999,1.36
2018-01-29,0.92,0.0,0.0,0.0,3.44,3.3000000000000003,0.0,6.720000000000001,36.4,10.01,4.05,0.71,5.040000000000001,18.6,30.71,0.0,11.4,2.72
2018-01-30,0.92,0.0,0.0,0.0,3.4,3.9000000000000004,0.0,5.460000000000001,30.8,10.56,4.0,0.59,7.000000000000001,17.0,31.82,0.0,10.2,4.0
2018-01-31,1.0,0.0,0.0,0.0,3.52,5.0,0.0,7.000000000000001,39.2,9.68,3.45,0.78,6.16,17.0,30.34,0.0,7.68,3.44
2018-02-01,0.93,0.0,0.0,0.0,3.36,3.4000000000000004,0.0,3.7100000000000004,13.600000000000001,5.39,3.45,0.19,6.44,13.8,32.56,0.0,10.92,2.32
2018-02-02,0.64,0.0,0.0,0.0,3.12,3.25,0.0,3.43,13.200000000000001,5.5,3.7,0.15,6.580000000000001,12.200000000000001,30.71,0.0,5.04,4.0
2018-02-03,0.93,0.0,0.0,0.0,3.4,2.2,0.0,2.8000000000000003,8.0,5.17,4.05,0.14,5.390000000000001,11.200000000000001,30.71,0.0,5.88,1.08
2018-02-04,0.8200000000000001,0.0,0.0,0.0,4.2,1.6400000000000001,0.0,4.88,9.5,2.64,3.1,0.14,3.48,11.34,32.3,0.0,2.7,0.78
2018-02-05,0.34,0.0,0.0,0.0,3.9000000000000004,1.8800000000000001,0.0,6.16,11.4,3.2800000000000002,4.1000000000000005,0.14,5.279999999999999,12.24,32.3,0.0,5.300000000000001,1.95
2018-02-06,0.6900000000000001,0.0,0.0,0.0,4.15,2.04,0.0,6.24,12.16,3.04,3.9000000000000004,0.18,5.279999999999999,13.139999999999999,33.44,0.0,6.7,2.13
2018-02-07,0.34,0.0,0.0,0.0,4.0,2.04,0.0,5.84,11.02,3.44,3.85,0.28,6.0,18.0,34.2,0.0,6.7,2.25
2018-02-08,0.42,0.0,0.0,0.0,5.0,2.12,0.0,5.5200000000000005,11.02,3.2,3.5500000000000003,0.2,5.04,13.5,34.2,0.0,6.300000000000001,2.1
2018-02-09,0.79,0.0,0.0,0.0,4.1000000000000005,2.64,0.0,5.28,12.540000000000001,3.2,3.35,0.19,5.64,9.719999999999999,32.68,0.0,6.5,1.5
2018-02-10,0.54,0.0,0.0,0.0,4.05,1.56,0.0,2.0,7.22,3.6,3.1,0.16,3.7199999999999998,10.62,31.54,0.0,3.2,1.02
2018-02-11,1.0,0.0,0.0,0.0,3.24,1.12,0.0,1.68,8.14,5.07,4.14,0.22,3.78,8.0,33.67,0.0,8.260000000000002,0.63
2018-02-12,0.77,0.0,0.0,0.0,3.3200000000000003,2.44,0.0,3.96,9.99,5.59,3.78,0.26,5.1,15.8,33.3,0.0,8.260000000000002,1.74
2018-02-13,0.85,0.0,0.0,0.0,3.36,2.44,0.0,4.74,11.84,6.37,3.42,0.36,4.92,18.0,32.19,0.0,8.82,1.74
2018-02-14,0.62,0.0,0.0,0.0,2.6,2.24,0.0,4.02,11.47,6.76,3.78,0.42,4.92,16.2,28.12,0.0,14.000000000000002,1.68
2018-02-15,0.75,0.0,0.0,0.0,3.48,2.4,0.0,3.96,12.209999999999999,13.0,6.0,1.46,5.1,14.0,32.93,0.0,13.020000000000001,1.23
2018-02-16,0.5700000000000001,0.0,0.0,0.0,2.96,2.08,0.0,2.82,11.1,11.440000000000001,4.74,2.0,5.04,16.8,30.71,0.0,6.0200000000000005,1.26
2018-02-17,0.46,0.0,0.0,0.0,3.04,1.4000000000000001,0.0,1.3199999999999998,6.66,9.75,5.3999999999999995,0.52,3.78,12.8,29.6,0.0,7.5600000000000005,0.78
2018-02-18,0.55,0.0,0.0,0.0,3.12,1.24,0.0,2.5900000000000003,12.16,11.200000000000001,4.1000000000000005,0.54,2.5500000000000003,7.949999999999999,32.68,0.0,9.88,0.54
2018-02-19,0.68,0.0,0.0,0.0,3.24,1.76,0.0,2.45,16.64,9.66,3.5500000000000003,0.57,3.6,9.45,38.0,0.0,8.58,0.66
2018-02-20,0.78,0.0,0.0,0.0,3.48,2.52,0.0,3.22,32.0,8.82,4.75,1.2,4.2,9.75,36.86,0.0,8.32,1.44
2018-02-21,0.58,0.0,0.0,0.0,3.3200000000000003,2.48,0.0,4.970000000000001,64.0,9.520000000000001,3.5,2.28,3.8000000000000003,12.0,35.34,0.0,9.36,0.9
2018-02-22,0.62,0.0,0.0,0.0,3.44,2.0,0.0,7.000000000000001,36.480000000000004,10.080000000000002,4.800000000000001,2.04,3.5500000000000003,7.6499999999999995,34.58,0.0,8.19,1.04
2018-02-23,0.24,0.0,0.0,0.0,3.16,2.32,0.0,4.2700000000000005,25.6,7.700000000000001,4.45,2.6399999999999997,3.9000000000000004,9.0,33.44,0.0,6.63,1.1
2018-02-24,0.59,0.0,0.0,0.0,3.44,2.08,0.0,2.5200000000000005,16.64,7.98,3.3000000000000003,0.6599999999999999,2.45,6.45,31.92,0.0,7.67,0.68
2018-02-25,0.55,0.0,0.0,0.0,4.3,2.5500000000000003,0.0,2.24,13.05,5.6000000000000005,3.6,0.78,2.25,9.719999999999999,38.0,0.0,9.8,0.96
2018-02-26,0.76,0.0,0.0,0.0,4.55,3.6,0.0,6.24,16.650000000000002,4.4,4.15,1.38,3.75,17.82,38.400000000000006,0.0,13.160000000000002,2.07
2018-02-27,0.54,0.0,0.0,0.0,4.1000000000000005,4.7,0.0,5.84,16.650000000000002,5.2,4.05,1.5899999999999999,3.5500000000000003,15.12,36.800000000000004,0.0,13.860000000000001,1.74
2018-02-28,0.54,0.0,0.0,0.0,4.2,5.0,0.0,5.2,18.0,4.9,3.7,1.92,3.7,16.02,36.800000000000004,0.0,12.740000000000002,1.6199999999999999
2018-03-01,0.56,0.0,0.0,0.0,5.0,5.0,0.0,6.24,40.5,8.6,3.75,3.0,3.7,13.32,34.800000000000004,0.0,10.64,1.7999999999999998
2018-03-02,0.42,0.0,0.0,0.0,4.800000000000001,3.2,0.0,3.36,45.0,8.200000000000001,4.0,2.46,4.05,11.16,35.6,0.0,7.420000000000001,1.65
2018-03-03,0.55,0.0,0.0,0.0,4.65,3.1,0.0,3.7600000000000002,25.650000000000002,6.1000000000000005,2.75,1.8599999999999999,2.95,9.54,34.800000000000004,0.0,5.880000000000001,1.02
2018-03-04,0.3,0.0,0.0,0.0,3.84,2.16,0.0,1.9600000000000002,26.0,4.96,3.9,0.6,2.75,8.4,37.8,0.0,11.0,0.6599999999999999
2018-03-05,0.5,0.0,0.0,0.0,3.7600000000000002,2.92,0.0,6.0200000000000005,31.6,5.6000000000000005,3.6599999999999997,1.8,3.9000000000000004,9.66,37.379999999999995,0.0,6.2700000000000005,1.38
2018-03-06,0.62,0.0,0.0,0.0,3.8000000000000003,2.7600000000000002,0.0,4.9,32.4,5.04,4.5,1.2,4.3,9.520000000000001,40.74,0.0,8.58,2.6999999999999997
2018-03-07,0.41000000000000003,0.0,0.0,0.0,3.84,3.04,0.0,4.340000000000001,38.400000000000006,5.2,6.0,0.9400000000000001,4.0,8.120000000000001,37.379999999999995,0.0,10.45,1.98
2018-03-08,0.84,0.0,0.0,0.0,3.96,2.92,0.0,5.180000000000001,27.200000000000003,5.2,3.36,0.96,5.0,11.48,40.74,0.0,8.25,2.25
2018-03-09,0.8200000000000001,0.0,0.0,0.0,3.88,2.16,0.0,3.9200000000000004,28.0,4.72,4.2,1.5,4.3500000000000005,7.5600000000000005,42.0,0.0,5.94,1.26
2018-03-10,0.5,0.0,0.0,0.0,3.88,1.76,0.0,3.2900000000000005,21.200000000000003,4.5600000000000005,4.08,0.56,3.45,5.460000000000001,39.48,0.0,4.62,1.1099999999999999
2018-03-11,0.89,0.0,0.0,0.0,3.92,1.41,0.0,1.68,20.88,5.04,2.6500000000000004,0.22,3.3000000000000003,11.05,36.27,0.0,4.92,0.48
2018-03-12,0.88,0.0,0.0,0.0,3.68,2.07,0.0,3.0,28.08,4.77,3.5,0.39,4.25,8.84,38.22,0.0,11.04,1.18
2018-03-13,0.42,0.0,0.0,0.0,3.64,1.8299999999999998,0.0,4.9799999999999995,28.08,6.029999999999999,3.35,0.36,4.2,14.620000000000001,39.0,0.0,7.319999999999999,1.34
2018-03-14,0.55,0.0,0.0,0.0,3.2800000000000002,2.1,0.0,2.82,28.439999999999998,9.0,3.75,0.63,4.2,13.770000000000001,38.22,0.0,9.6,0.9400000000000001
2018-03-15,0.64,0.0,0.0,0.0,3.52,2.13,0.0,3.36,28.439999999999998,7.56,3.1,0.75,4.7,13.600000000000001,35.49,0.0,7.4399999999999995,1.52
2018-03-16,0.35000000000000003,0.0,0.0,0.0,3.68,1.92,0.0,3.78,27.0,6.3,3.25,0.42,4.4,10.030000000000001,31.98,0.0,4.92,1.3
2018-03-17,0.46,0.0,0.0,0.0,3.48,1.26,0.0,2.28,17.64,4.859999999999999,2.5,0.29,2.6500000000000004,7.82,33.15,0.0,5.16,0.56
2018-03-18,0.46,0.0,0.0,0.0,3.6,1.08,0.0,1.54,22.139999999999997,4.32,2.3000000000000003,0.16,2.85,10.26,34.0,0.0,3.7,0.68
2018-03-19,0.59,0.0,0.0,0.0,3.88,2.04,0.0,4.41,36.489999999999995,5.6000000000000005,3.6500000000000004,0.25,3.95,12.78,36.800000000000004,0.0,4.4,1.04
2018-03-20,0.63,0.0,0.0,0.0,3.92,1.95,0.0,5.32,38.54,5.2,3.3000000000000003,0.81,4.55,18.0,36.0,0.0,9.200000000000001,1.1400000000000001
2018-03-21,0.8,0.0,0.0,0.0,3.6,2.19,0.0,7.000000000000001,31.979999999999997,5.12,3.5,0.53,4.3500000000000005,15.479999999999999,38.0,0.0,6.2,1.34
2018-03-22,0.6,0.0,0.0,0.0,3.64,1.7999999999999998,0.0,7.000000000000001,39.769999999999996,4.5600000000000005,3.9000000000000004,0.37,4.8500000000000005,15.479999999999999,36.800000000000004,0.0,6.300000000000001,1.44
2018-03-23,0.53,0.0,0.0,0.0,3.2,1.92,0.0,5.8100000000000005,36.08,4.96,3.1500000000000004,0.48,4.55,15.479999999999999,34.800000000000004,0.0,6.9,1.2
2018-03-24,0.41000000000000003,0.0,0.0,0.0,3.2,1.3499999999999999,0.0,2.66,25.419999999999998,6.5600000000000005,3.25,0.19,3.3000000000000003,8.82,36.0,0.0,3.2,0.76
2018-03-25,0.66,0.0,0.0,0.0,3.64,1.56,0.0,2.9000000000000004,26.400000000000002,7.56,3.5999999999999996,0.19,3.0,14.25,33.06,0.0,7.7,1.05
2018-03-26,1.0,0.0,0.0,0.0,3.68,2.88,0.0,3.5500000000000003,38.400000000000006,7.92,4.9799999999999995,0.29,4.05,14.44,37.24,0.0,5.5,2.82
2018-03-27,0.8300000000000001,0.0,0.0,0.0,3.88,3.2,0.0,3.95,37.2,7.47,3.2399999999999998,0.26,4.9,14.63,33.44,0.0,5.5,3.0
2018-03-28,0.5700000000000001,0.0,0.0,0.0,3.52,2.92,0.0,3.4000000000000004,31.200000000000003,5.85,4.8,0.37,4.9,17.29,31.54,0.0,6.6,1.47
2018-03-29,0.58,0.0,0.0,0.0,3.56,2.72,0.0,3.9000000000000004,28.8,5.49,4.9799999999999995,0.45,4.5,13.870000000000001,32.3,0.0,4.07,1.98
2018-03-30,0.47000000000000003,0.0,0.0,0.0,3.4,1.96,0.0,2.8000000000000003,25.200000000000003,5.31,4.14,0.25,4.15,13.11,30.02,0.0,5.94,1.38
2018-03-31,0.21,0.0,0.0,0.0,3.8000000000000003,1.28,0.0,2.3000000000000003,21.200000000000003,5.49,4.859999999999999,0.24,3.0500000000000003,10.64,28.88,0.0,3.63,0.57
2018-04-01,0.41000000000000003,0.0,0.0,0.0,3.24,1.28,0.0,3.5700000000000003,20.52,5.53,4.68,0.59,2.1,7.92,33.15,0.0,6.24,0.87
2018-04-02,0.3,0.0,0.0,0.0,3.6,1.96,0.0,4.48,29.26,5.95,6.0,0.72,3.5500000000000003,11.52,36.660000000000004,0.0,6.359999999999999,2.37
2018-04-03,0.41000000000000003,0.0,0.0,0.0,3.48,1.96,0.0,5.040000000000001,27.36,5.880000000000001,4.859999999999999,0.5,4.05,12.24,38.61,0.0,6.6,2.1
2018-04-04,0.29,0.0,0.0,0.0,3.56,2.44,0.0,5.74,30.02,4.970000000000001,4.08,0.74,4.25,12.6,36.27,0.0,8.76,2.58
2018-04-05,0.54,0.0,0.0,0.0,3.88,4.0,0.0,4.2,29.26,6.44,4.9799999999999995,0.81,3.9000000000000004,9.54,35.49,0.0,7.8,2.28
2018-04-06,0.42,0.0,0.0,0.0,3.44,3.72,0.0,4.83,29.26,4.970000000000001,3.84,0.88,3.45,13.5,36.27,0.0,7.92,2.4
2018-04-07,0.49,0.0,0.0,0.0,3.24,1.52,0.0,2.9400000000000004,17.86,5.32,2.94,0.49,3.1,12.24,33.15,0.0,6.4799999999999995,1.23
2018-04-08,0.73,0.0,0.0,0.0,4.0,1.1099999999999999,0.0,3.6400000000000006,25.919999999999998,5.040000000000001,3.6,0.29,3.0,12.16,40.0,0.0,7.8,1.02
2018-04-09,0.49,0.0,0.0,0.0,3.48,1.6199999999999999,0.0,5.880000000000001,39.839999999999996,5.74,3.95,0.9,4.92,10.07,37.2,0.0,9.84,2.13
2018-04-10,0.6900000000000001,0.0,0.0,0.0,3.48,1.5899999999999999,0.0,5.53,41.28,5.390000000000001,3.85,0.65,5.34,19.0,36.4,0.0,12.0,3.0
2018-04-11,1.0,0.0,0.0,0.0,3.7600000000000002,1.56,0.0,4.550000000000001,43.68,5.11,4.1000000000000005,0.42,4.8,15.77,40.0,0.0,8.879999999999999,2.19
2018-04-12,0.46,0.0,0.0,0.0,3.48,1.3499999999999999,0.0,6.0200000000000005,44.16,4.41,3.8000000000000003,0.7000000000000001,5.1,10.83,35.6,0.0,7.319999999999999,1.8599999999999999
2018-04-13,0.47000000000000003,0.0,0.0,0.0,3.4,1.3499999999999999,0.0,3.9200000000000004,42.72,5.250000000000001,2.8000000000000003,1.0,4.4399999999999995,10.26,34.800000000000004,0.0,11.52,2.25
2018-04-14,0.54,0.0,0.0,0.0,3.36,1.02,0.0,2.1700000000000004,26.88,5.040000000000001,2.75,0.36,3.48,8.17,34.0,0.0,9.24,1.47
2018-04-15,0.63,0.0,0.0,0.0,3.96,1.44,0.0,3.6,29.759999999999998,5.92,4.15,0.51,3.2399999999999998,7.02,37.050000000000004,0.0,3.52,1.1099999999999999
2018-04-16,0.48,0.0,0.0,0.0,3.4,2.16,0.0,6.5600000000000005,47.04,6.08,3.6500000000000004,0.48,5.64,9.9,35.88,0.0,8.25,1.77
2018-04-17,0.53,0.0,0.0,0.0,3.44,2.04,0.0,6.48,47.04,7.36,4.3,0.78,5.1,12.959999999999999,35.88,0.0,5.5,2.31
2018-04-18,0.45,0.0,0.0,0.0,3.44,2.16,0.0,8.0,43.68,6.08,4.1000000000000005,0.6,4.859999999999999,13.5,35.49,0.0,8.58,2.16
2018-04-19,0.41000000000000003,0.0,0.0,0.0,3.4,2.04,0.0,6.5600000000000005,42.72,6.24,3.5,0.6,5.34,10.98,34.71,0.0,10.12,2.4299999999999997
2018-04-20,0.76,0.0,0.0,0.0,3.36,2.4,0.0,5.92,40.32,6.48,3.5500000000000003,0.93,4.9799999999999995,11.879999999999999,31.98,0.0,9.35,2.2199999999999998
2018-04-21,0.46,0.0,0.0,0.0,3.24,3.12,0.0,2.8000000000000003,23.52,7.12,3.85,0.47000000000000003,3.7199999999999998,8.64,31.59,0.0,7.48,1.71
2018-04-22,0.55,0.0,0.0,0.0,3.56,2.32,0.0,4.41,31.05,6.48,4.08,0.63,3.3,9.54,33.82,0.0,2.8000000000000003,0.7000000000000001
2018-04-23,0.53,0.0,0.0,0.0,3.48,2.56,0.0,6.84,40.95,7.36,4.26,0.75,4.74,10.08,36.86,0.0,4.5,1.24
2018-04-24,0.5700000000000001,0.0,0.0,0.0,3.68,2.24,0.0,7.47,40.5,6.72,4.74,0.78,5.34,13.68,36.1,0.0,10.0,1.3
2018-04-25,0.85,0.0,0.0,0.0,3.72,2.36,0.0,8.82,45.0,7.04,5.3999999999999995,0.8300000000000001,6.0,10.98,32.3,0.0,7.2,1.02
2018-04-26,0.66,0.0,0.0,0.0,3.48,2.2800000000000002,0.0,6.93,39.6,7.2,4.68,0.96,5.16,13.86,32.3,0.0,7.300000000000001,1.32
2018-04-27,0.75,0.0,0.0,0.0,3.2800000000000002,2.0,0.0,5.58,37.35,8.0,4.32,0.67,5.16,12.959999999999999,31.54,0.0,5.1000000000000005,0.9400000000000001
2018-04-28,0.81,0.0,0.0,0.0,3.24,1.4000000000000001,0.0,3.69,20.7,7.92,4.8,0.47000000000000003,3.96,8.459999999999999,29.26,0.0,2.8000000000000003,1.1400000000000001
2018-04-29,0.64,0.0,0.0,0.0,3.6,1.02,0.0,3.8500000000000005,23.65,7.92,4.38,0.39,2.88,9.180000000000001,30.71,0.0,3.3000000000000003,0.48
2018-04-30,0.74,0.0,0.0,0.0,3.68,1.56,0.0,5.74,40.42,7.84,5.58,0.55,4.859999999999999,11.22,36.63,0.0,7.300000000000001,1.1400000000000001
2018-05-01,0.67,0.0,0.0,0.0,3.36,2.85,0.0,6.090000000000001,36.55,6.640000000000001,5.3999999999999995,0.65,4.92,14.450000000000001,33.67,0.0,4.1000000000000005,2.0
2018-05-02,1.0,0.0,0.0,0.0,3.52,3.0,0.0,5.390000000000001,39.56,6.0,5.04,0.6,6.0,16.830000000000002,33.67,0.0,3.8000000000000003,1.5
2018-05-03,0.64,0.0,0.0,0.0,3.7600000000000002,2.6399999999999997,0.0,5.180000000000001,39.99,6.96,5.22,0.75,5.88,14.110000000000001,31.08,0.0,4.2,1.3
2018-05-04,0.74,0.0,0.0,0.0,3.2,2.01,0.0,4.2700000000000005,36.12,6.72,5.3999999999999995,0.73,5.22,11.56,29.23,0.0,5.4,0.92
2018-05-05,0.66,0.0,0.0,0.0,3.08,1.2,0.0,3.2900000000000005,18.919999999999998,6.96,5.16,0.3,3.12,8.33,29.97,0.0,6.0,0.72
2018-05-06,0.6,0.0,0.0,0.0,3.2800000000000002,1.02,0.0,4.24,24.36,6.44,5.1,0.52,3.1799999999999997,8.48,34.58,0.0,3.7,0.56
2018-05-07,0.58,0.0,0.0,0.0,3.48,2.4899999999999998,0.0,6.96,37.8,6.370000000000001,4.5,0.66,5.16,8.0,37.62,0.0,4.5,1.04
2018-05-08,0.4,0.0,0.0,0.0,3.4,2.58,0.0,6.48,42.0,6.370000000000001,5.64,0.74,5.04,12.64,34.2,0.0,4.2,1.94
2018-05-09,0.31,0.0,0.0,0.0,3.4,2.6999999999999997,0.0,4.96,36.54,5.32,4.4399999999999995,0.39,4.859999999999999,12.0,34.58,0.0,7.2,1.02
2018-05-10,0.68,0.0,0.0,0.0,4.0,2.6399999999999997,0.0,6.16,38.22,4.83,5.1,0.6,4.859999999999999,16.0,34.2,0.0,9.1,1.82
2018-05-11,0.42,0.0,0.0,0.0,3.16,2.37,0.0,6.8,32.339999999999996,5.460000000000001,5.34,0.62,4.08,10.56,30.78,0.0,5.9,1.2
2018-05-12,0.45,0.0,0.0,0.0,3.0,1.3499999999999999,0.0,2.16,15.54,5.250000000000001,3.96,0.31,3.06,9.28,30.78,0.0,3.8000000000000003,0.64
2018-05-13,0.51,0.0,0.0,0.0,3.2,1.29,0.0,3.8500000000000005,19.27,4.69,3.9000000000000004,0.1,2.2,4.0600000000000005,34.800000000000004,0.0,6.2,0.9
2018-05-14,0.79,0.0,0.0,0.0,3.52,2.31,0.0,4.9,34.44,6.0200000000000005,3.6500000000000004,0.3,3.6500000000000004,11.48,39.2,0.0,5.5,0.86
2018-05-15,0.64,0.0,0.0,0.0,3.4,2.52,0.0,6.0200000000000005,35.669999999999995,5.250000000000001,4.3,0.46,4.1000000000000005,10.500000000000002,39.6,0.0,4.2,1.44
2018-05-16,0.54,0.0,0.0,0.0,3.04,2.2199999999999998,0.0,4.62,32.39,5.180000000000001,4.25,0.54,4.05,8.4,37.2,0.0,6.1000000000000005,1.24
2018-05-17,0.32,0.0,0.0,0.0,3.44,2.4299999999999997,0.0,4.48,33.21,5.390000000000001,2.75,0.61,3.85,9.940000000000001,36.4,0.0,5.0,1.06
2018-05-18,0.9,0.0,0.0,0.0,3.12,1.95,0.0,4.0600000000000005,29.11,6.510000000000001,4.55,1.0,3.75,9.520000000000001,32.4,0.0,5.2,1.6400000000000001
2018-05-19,0.65,0.0,0.0,0.0,2.44,1.44,0.0,2.7300000000000004,17.22,7.000000000000001,4.45,0.37,2.3000000000000003,7.140000000000001,32.0,0.0,5.0,0.7000000000000001
2018-05-20,0.61,0.0,0.0,0.0,3.2,1.5,0.0,4.48,21.28,6.510000000000001,5.819999999999999,0.31,2.5,6.16,37.44,0.0,5.46,0.64
2018-05-21,0.6900000000000001,0.0,0.0,0.0,3.2800000000000002,2.31,0.0,4.0600000000000005,29.64,6.86,4.32,0.73,4.15,10.500000000000002,39.0,0.0,6.5,1.72
2018-05-22,0.73,0.0,0.0,0.0,3.64,2.6399999999999997,0.0,5.6000000000000005,31.16,6.300000000000001,5.3999999999999995,0.6900000000000001,4.3,10.080000000000002,36.660000000000004,0.0,13.0,1.84
2018-05-23,0.8,0.0,0.0,0.0,3.48,2.73,0.0,6.580000000000001,28.12,5.670000000000001,4.8,0.86,3.6500000000000004,10.080000000000002,36.27,0.0,7.15,1.48
2018-05-24,0.73,0.0,0.0,0.0,3.12,2.46,0.0,7.000000000000001,25.84,5.880000000000001,6.0,0.73,3.9000000000000004,7.700000000000001,35.88,0.0,6.890000000000001,1.18
2018-05-25,0.6,0.0,0.0,0.0,3.2,1.7999999999999998,0.0,4.69,22.8,4.83,5.46,0.5700000000000001,3.5,8.96,32.370000000000005,0.0,4.42,1.52
2018-05-26,0.35000000000000003,0.0,0.0,0.0,2.96,1.02,0.0,3.6400000000000006,15.58,5.11,5.819999999999999,0.26,2.85,4.62,31.98,0.0,3.77,0.66
2018-05-27,0.0,0.0,0.0,0.0,2.92,1.02,0.0,1.55,16.65,6.44,5.3999999999999995,0.26,2.6,4.760000000000001,37.379999999999995,0.0,4.18,0.66
2018-05-28,0.0,0.0,0.0,0.0,3.0,1.23,0.0,2.1,23.68,7.000000000000001,5.9399999999999995,0.3,2.45,5.880000000000001,39.9,0.0,6.05,0.54
2018-05-29,0.0,0.0,0.0,0.0,3.2800000000000002,2.31,0.0,2.35,31.08,5.6000000000000005,5.22,0.5,4.15,7.280000000000001,41.16,0.0,6.82,1.78
2018-05-30,0.0,0.0,0.0,0.0,3.4,2.04,0.0,2.8000000000000003,27.009999999999998,6.090000000000001,5.1,0.65,4.1000000000000005,10.22,39.059999999999995,0.0,8.14,1.3800000000000001
2018-05-31,0.0,0.0,0.0,0.0,3.2800000000000002,2.34,0.0,4.4,33.3,6.300000000000001,4.4399999999999995,0.54,4.4,10.780000000000001,39.059999999999995,0.0,6.49,1.22
2018-06-01,0.0,0.0,0.0,0.0,2.84,1.8599999999999999,0.0,2.75,34.04,4.550000000000001,4.08,0.66,3.6,8.260000000000002,27.3,0.0,8.58,1.58
2018-06-02,0.0,0.0,0.0,0.0,3.44,1.71,0.0,1.1500000000000001,28.86,5.180000000000001,4.38,0.35000000000000003,2.6500000000000004,6.300000000000001,28.56,0.0,7.59,0.52
2018-06-03,0.0,0.0,0.0,0.0,3.92,1.5,0.0,2.58,31.200000000000003,6.88,4.340000000000001,0.63,3.12,8.4,29.200000000000003,0.0,4.03,0.38
